[0.3s] state=InMainMenu, run=0/500, strategy=0, sceneWait=0.10
[0.7s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[3.2s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[6.3s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[7.3s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[9.2s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[11.2s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[12.9s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[14.8s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[18.3s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[19.7s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[21.6s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[23.3s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[25.0s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[27.3s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[30.0s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[30.4s] state=InGameMap, run=14/500, strategy=2, sceneWait=0.12
[31.8s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[34.0s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[36.5s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[38.2s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[40.1s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[43.0s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[44.7s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[47.4s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[49.2s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[50.9s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[53.2s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[56.6s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[57.9s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[59.4s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[60.6s] state=PlayingTurns, run=28/500, strategy=4, sceneWait=0.00
[62.0s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[63.7s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[66.1s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[69.5s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[71.4s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[73.5s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[75.7s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[77.4s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[79.3s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[82.0s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[83.9s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[86.3s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[88.5s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[90.1s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[90.8s] state=PlayingTurns, run=42/500, strategy=0, sceneWait=0.00
[92.3s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[94.7s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[96.1s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[98.1s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[100.3s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[102.0s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[103.8s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[106.9s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[108.5s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[110.3s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[113.3s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[115.1s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[116.9s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[120.1s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[120.9s] state=InRunResult, run=56/500, strategy=2, sceneWait=0.02
[121.2s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[123.3s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[125.4s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[127.2s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[129.0s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[131.7s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[133.5s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[135.5s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[137.8s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[139.6s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[141.6s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[144.4s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[146.2s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[148.2s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[150.8s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[151.1s] state=InGameMap, run=71/500, strategy=5, sceneWait=0.20
[153.1s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[155.2s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[158.2s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[159.6s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[161.9s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[164.2s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[166.0s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[168.3s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[172.1s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[173.8s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[175.8s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[177.9s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[179.9s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[181.3s] state=PlayingTurns, run=84/500, strategy=0, sceneWait=0.00
[182.0s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[186.1s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[187.5s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[189.7s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[191.4s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[193.2s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[195.1s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[197.9s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[199.7s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[201.6s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[203.8s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[205.6s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[207.2s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[210.5s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[211.4s] state=PlayingTurns, run=98/500, strategy=2, sceneWait=0.00
[212.2s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[214.2s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[216.6s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[218.4s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[220.4s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[222.8s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[224.6s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[226.6s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[229.1s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[231.3s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[233.0s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[235.9s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[237.4s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[239.6s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[241.4s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[241.6s] state=InGameMap, run=113/500, strategy=5, sceneWait=0.31
[243.3s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[245.2s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[248.2s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[250.2s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[252.4s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[255.1s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[256.9s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[259.0s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[262.1s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[264.0s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[266.0s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[268.3s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[270.6s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[271.7s] state=PlayingTurns, run=126/500, strategy=0, sceneWait=0.00
[272.7s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[275.2s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[277.2s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[279.4s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[281.8s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[283.9s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[286.4s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[289.1s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[291.3s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[293.4s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[296.1s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[298.0s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[300.3s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[301.9s] state=PlayingTurns, run=139/500, strategy=1, sceneWait=0.00
[303.5s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[304.6s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[306.8s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[309.2s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[311.1s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[313.1s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[316.5s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[318.4s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[320.7s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[322.9s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[324.8s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[327.5s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[330.6s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[332.1s] state=PlayingTurns, run=152/500, strategy=2, sceneWait=0.00
[332.8s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[335.1s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[337.8s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[339.8s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[341.9s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[344.6s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[346.6s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[348.6s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[351.3s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[353.3s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[355.2s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[358.4s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[360.3s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[362.2s] state=InRunResult, run=165/500, strategy=3, sceneWait=0.10
[362.6s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[365.2s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[367.3s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[369.5s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[373.6s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[375.2s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[377.5s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[379.6s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[381.4s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[384.1s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[387.6s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[389.5s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[392.0s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[392.4s] state=InGameMap, run=178/500, strategy=4, sceneWait=0.14
[394.6s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[396.7s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[399.3s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[402.6s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[405.1s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[407.8s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[409.9s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[411.9s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[414.6s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[418.2s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[420.4s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[422.7s] state=InDeckConstruction, run=190/500, strategy=4, sceneWait=0.10
[422.7s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[425.4s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[427.5s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[429.9s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[433.5s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[435.6s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[437.9s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[440.9s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[443.0s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[444.8s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[447.3s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[449.6s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[451.9s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[452.8s] state=PlayingTurns, run=202/500, strategy=4, sceneWait=0.00
[454.5s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[456.7s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[459.1s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[462.3s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[464.0s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[466.4s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[469.2s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[471.3s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[473.4s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[477.4s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[479.7s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[482.2s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[483.0s] state=PlayingTurns, run=214/500, strategy=4, sceneWait=0.00
[484.9s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[487.2s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[489.1s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[492.9s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[495.2s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[497.7s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[499.8s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[502.0s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[504.7s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[508.3s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[510.5s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[513.1s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[513.3s] state=InGameMap, run=226/500, strategy=4, sceneWait=0.50
[515.9s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[518.4s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[520.3s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[524.5s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[526.7s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[529.3s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[531.9s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[534.3s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[537.1s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[541.6s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[543.4s] state=PlayingTurns, run=236/500, strategy=2, sceneWait=0.00
[544.3s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[546.9s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[549.8s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[552.2s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[554.2s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[557.2s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[559.5s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[562.1s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[565.0s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[567.3s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[569.9s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[573.0s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[573.6s] state=PlayingTurns, run=248/500, strategy=2, sceneWait=0.00
[575.2s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[578.4s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[580.7s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[583.0s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[585.6s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[589.9s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[592.2s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[594.9s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[598.1s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[600.3s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[602.3s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[603.7s] state=PlayingTurns, run=259/500, strategy=1, sceneWait=0.00
[608.5s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[610.8s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[613.6s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[615.9s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[618.6s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[621.8s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[624.6s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[627.1s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[629.8s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[632.7s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[633.8s] state=PlayingTurns, run=269/500, strategy=5, sceneWait=0.00
[635.3s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[638.3s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[643.1s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[644.8s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[647.6s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[650.8s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[653.3s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[656.1s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[660.4s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[662.4s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[664.0s] state=PlayingTurns, run=279/500, strategy=3, sceneWait=0.00
[665.1s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[668.1s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[670.9s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[673.7s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[676.4s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[678.8s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[681.6s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[684.2s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[686.8s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[689.0s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[692.6s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[694.1s] state=PlayingTurns, run=290/500, strategy=2, sceneWait=0.00
[695.2s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[697.4s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[699.5s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[702.2s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[704.5s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[708.2s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[709.9s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[713.1s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[716.2s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[718.8s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[722.9s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[724.2s] state=PlayingTurns, run=301/500, strategy=1, sceneWait=0.00
[728.7s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[731.4s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[734.7s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[737.9s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[740.0s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[742.8s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[747.4s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[750.4s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[753.9s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[754.3s] state=InGameMap, run=310/500, strategy=4, sceneWait=0.07
[757.0s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[759.6s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[762.6s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[766.6s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[769.3s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[772.4s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[776.1s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[778.9s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[781.9s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[784.4s] state=PlayingTurns, run=319/500, strategy=1, sceneWait=0.00
[786.6s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[789.4s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[792.6s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[796.0s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[798.9s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[802.5s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[807.5s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[810.3s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[813.6s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[814.5s] state=PlayingTurns, run=328/500, strategy=4, sceneWait=0.00
[817.6s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[820.6s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[823.3s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[828.2s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[831.2s] HandleDeckConstruction: deckSize=30, valid=True, main=14, colony=16
[834.4s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
[837.9s] HandleDeckConstruction: deckSize=30, valid=True, main=20, colony=10
[841.4s] HandleDeckConstruction: deckSize=30, valid=True, main=18, colony=12
[844.2s] HandleDeckConstruction: deckSize=30, valid=True, main=24, colony=6
[844.6s] state=InGameMap, run=337/500, strategy=1, sceneWait=0.07
[848.6s] HandleDeckConstruction: deckSize=30, valid=True, main=22, colony=8
